photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ccffd27200d9a1a026f58144baa5df14df7c98ed.jpg,ถนนเป็นหลุมบริเวณหน้าโรงรับของเก่า ซอยสุขุมวิท 62 เกรงว่าจะเกิดอุบัติเหตุค่ะ,"The road is a hole in front of the antiques in Soi Sukhumvit 62, afraid that there will be an accident.",76
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6e4a722be1587da7db7f0a359a8bac3286a40f4d.jpg,แยกวัดกระรามเก้าปล่อยรถไม่สัมพันธ์กับปริมาณรถ อยากปล่อยตรงไหนก็ปล่อย ทำรถติดขี้นมาถึงบนทางด่วน บุคลากรที่ดูแลเรื่องสัญญาณไฟ ควรได้รับการอบรม หรือหาคนที่มีความรู้มาดูแลด่วนน,"Wat Krum Kao Intersection, the car is not related to the amount of car. If you want to let go, let go. Doing a traffic jam on the highway Personnel who take care of fire signals Should be trained Or find someone who has knowledge to take care of urgently",172
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/937b8c9c1b7d82aa11d7aedcc611a9250e5d6a96.jpg,ต้องขอขอบคุณทีมงานท่านชัชชาติค่ะ ก่อนหน้านี้ได้นำหินมาปรับพื้นที่ให้กับเราแล้วเมื่อช่วงเดือน8/65 แต่ตอนนี้หินได้ปรับตัวสูงขึ้น และเป็นแอ่งลึกกว่าเดิม ผู้ใช้รถได้รับอุปสรรคมากในการเพราะลุมข่อนข้างลึกกว่าเดิมมาก จะขอรบกวนท่านช่วยทีค่ะ,"I have to thank the team Chatchart. Previously, the stone had adjusted the area for us during the 8/65 month. But now the stone has risen And is a deeper basin The car user received a lot of obstacles because of the deeper. I would like to bother you.",232
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/705e810c6509137763561fa5168ee38a624a00b9.jpg,เขาตัดกระไดทางเดินราวเหล็กของหลวงค่ะแล้วก็ถมหินลงคลอง,He cut the steel pathway of the royal steel and then filling up the canal.,53
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/85f68efce3d32249ee2e780712c19599d1a0753e.jpg,ผิวถนนเป็นหลุม,The road surface is a hole.,14
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4ac9cdd33e216b568d8e1491d40f81c2d9c36f2c.jpg,ซอยท่าข้าม 32  รบกวนมาตัดต้นไม้ให้หน่อยค่ะ มีบ้านล้างไม่มีคนอยู่ หลายปีแล้ว มีต้นไม้ขึ้งรกมาก ยื่นออกมานอกถนน และในบ้าน  ของดิฉัน มีสัตว์ หลากหลายมาก โดยเฉพาะ ตัวเงินตัวทอง  อยู่ติดกับบ้านดิฉันเลย ขอความกรุณา ช่วยมาดูแลให้หน่อยค่ะ เคยส่งเรื่องมาที่หนึ่งแล้วว่าจะมาดูให้ ก็ไม่เห็นมาดูเลยค่ะ ขอความกรุณาด้วยนะค่ะ. บ้านร้างตรงข้ามบ้านเลขที่73/39 (0813074739),"Soi Tha Kham 32, please cut the tree. There are no houses for many years. There are very messy trees. Extending out of the road and in my house, there are many animals, especially the money. Next to my house, please ask for help. Had sent the story first to see Didn't see it Please please. An abandoned house opposite the house number 73/39 (0813074739)",355
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9f1253d7f05b8c466218f0de166c883eb0e44037.jpg,มอเตอร์เวย์ขาเข้า งหน้าลงพระรามเก้าติดมากท้ายแถวยาวหลักกิโลที่8 ทำไมปัญหานี้มันไม่ดีขึ้นให้แจ้งมาเพื่ออะไรถ้ไม่รับเรื่องไปแก้ไขให้ดีขึ้นโดยเฉะาะเจ้าหน้าที่ๆเกี่ยวข้อง ห่วยจริงเสียดายภาษีที่เอาไปจ่ายเงินเดือนครับ,"Inbound motorway The face down, Rama 9, very attached to the end of the Long Long Kilo 8 Why is this problem not improving? For what? Really bad. Unfortunately, the tax that is paid for salary.",211
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b5469bf174cffc9b040a1d4580a95cefff6c280c.jpg,ป้ายประชาสัมพันธ์เอาสายไฟลงดินติดบดบังทัศนวิสัย ทำให้คนรอรถเมล์ มองไม่เห็นรถ ปากรถเมล์บริเวณปากซอยกรุงเทพ-นนทบุรี 48,"Public relations signs take the wires into the ground to obscure the visibility. Causing people to wait for the bus to not see the bus, the bus at the entrance of Soi Bangkok-Nonthaburi 48",116
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f7ff692ad4c9d147c01f0b53c4f04cd3be09d823.jpg,ถนนในซอยเฉลิมพระเกียรติ ร.9 ซอย 62 เป็นหลุมใหญ่เล็กหลายหลุม มีเจ้าหน้าที่มาซ่อมโดยการโรยหินคลุก แต่พอฝนมา หลุมก็โผล่มาค่ะ เสี่ยงเดิดอุบัติเหตุโดยเฉพาะช่วงกลางคืน,"The road in Soi Chaloem Phrakiat Rama 9 Soi 62 is a large hole. There are staff to repair by sprinkling the rocks, but when the rain comes, the hole appears. Risk of accidents, especially during the night",161
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/df22d0e199cc725c874339f7b10d7748421cec3f.jpg,น้ำท่วมถนนด้านข้างตึกยูเอ็มเป็นเวลาหลายปีแล้ว ความสูงระดับข้อเท้า น้ำท่วมมากกว่า 1 สัปดาห์,Flooded the road beside the UM building for many years. Akkot level height More than 1 week of flood,90
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/696f9df7821123da17a7b2eb46e3e82c3f34f9ec.jpg,ซอยท่าข้าม 32  รบกวนมาตัดต้นไม้ให้หน่อยค่ะ มีบ้านล้างไม่มีคนอยู่ หลายปีแล้ว มีต้นไม้ขึ้งรกมาก ยื่นออกมานอกถนน และในบ้าน  ของดิฉัน มีสัตว์ หลากหลายมาก โดยเฉพาะ ตัวเงินตัวทอง  อยู่ติดกับบ้านดิฉันเลย ขอความกรุณา ช่วยมาดูแลให้หน่อยค่ะ เคยส่งเรื่องมาที่หนึ่งแล้วว่าจะมาดูให้ ก็ไม่เห็นมาดูเลยค่ะ ขอความกรุณาด้วยนะค่ะ. บ้านร้างตรงข้ามบ้านเลขที่73/39 (0813074739),"Soi Tha Kham 32, please cut the tree. There are no houses for many years. There are very messy trees. Extending out of the road and in my house, there are many animals, especially the money. Next to my house, please ask for help. Had sent the story first to see Didn't see it Please please. An abandoned house opposite the house number 73/39 (0813074739)",355
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/551d565187aaa9a39f90f9a8bc640238baba544f.jpg,รถติดมอเตอร์เวยฺและคุ่ขนาน กรุงเทพกรีฑา เข้าเมือง,Motorcycle traffic jam and Krungthep Kruba to enter the city,49
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/79dd9d8d7e63bdccb6e4368682de4a64bde64dbd.jpg,สายไฟ หรือ สื่อสารไม่รู้คะ มันโยงยาง,The wires or communication do not know.,36
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/be34f643e9069c5cf3de64ad875f60096bdf0c3e.jpg,รถติด ไฟเขียว 3 วิ ไฟแดงเกือบชม. บ้าไปแล้วจ้า,"3 seconds of green lights, red lights, almost hrs. It's crazy.",45
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4d8ee7cfd73165a1232f7efffdd4b768272b90e4.jpg,ป้ายประชาสัมพันธ์เอาสายไฟลงดินติดบดบังทัศนวิสัย ทำให้คนรอรถเมล์ มองไม่เห็นรถ,Public relations signs take the wires into the ground to obscure the visibility. Causing people to wait for the bus to not see the car,76
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0d4c46e48d0217c1eb5148516d678f298c51daf7.jpg,พบหลุมขนาดใหญ่ และมีหลุมขนาดเล็กหลายจุด เคยแก้ไขแล้วแต่ก็พบปัญหาเหมือนเดิม,Found a large hole And there are many small holes Have been resolved but encountered the same problem,74
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e381cb4fd776d0703357e045908200f0a9c8c8f2.jpg,ท่อระบายน้ำบางจุดในซอยรามอินทรา 27 แยก 5 ระบายน้ำช้า และน้ำเริ่มเสีย ความสูงระดับข้อเท้า น้ำท่วมน้อยกว่า 1 วัน,"Some drains in Soi Ram Inthra 27, separate 5 drains, slow water and water begins to lose. Akkot level height The flood is less than 1 day.",110
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0400f76581505d2a5b202557edeac714f995e55a.jpg,ติดตามผลการตรวจสอบอาคารที่ชำรุดของมหาวิทยาลัยศรีนครินทรวิโรฒอาคารสำนักงานอธิการบดีตึก 9 ได้รับการตรวจสอบและแก้ไขอย่างไรบ้างครับเนื่องจากการชำรุดของอาคารดังกล่าวหากเกิดเหตุอาจสูญเสียชีวิตของบุคลากรนิสิตและผู้มาติดต่อราชการได้ซึ่งอาคารดังกล่าวมีบุคลากรทำงานไม่น้อยกว่า 300 คน,"Follow up the inspection results of the damaged building of Srinakharinwirot University, the Office of the President of Building 9, has been investigated and resolved, due to the damage of the said building. The building has at least 300 people working personnel.",273
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2ceb70f483fe4b8c2325b0a1784f8b86e3d2c7c8.jpg,วันนี้วันจันทร์ห้ามวางขายบนฟุตปาธมีแม่ค้าขายพวงมาลัยตั้งรถเข็นขายมาลัยพร้อมสามีจอดแท๊กซี่กีดขวางจราจร,"Today, Monday is for sale on the footpath. There is a steering wheelchair selling garlands and her husband parked the taxi.",101
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d289e6c9fddf4666aff32d15dfc4e8eddd4ef4a6.jpg,ทำไมปล่อยให้ร้านขายข้าวใส่บาตร ให้พระมายืนรับบาตรตลอดแนวปากซอย ไม่ทีที่จะเดิน ไม่จัดการจะแจ้งเพจข่าวนะคะ,Why let the rice shop give alms to monks? Let the monks stand to receive alms bowls along the alley Not when walking Do not manage to inform the news page.,104
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0e9c8b5139b84b5ea3f8bf0e32b9328edbd00f58.jpg,มีรถขนสิ่งปฎิกูล มาถ่ายสิ่งปฎิกูลกันหน้าปากซอยหมู่บ้าน ทำน้ำของสิ่งปฎิกูลนองบนพื้นถนน ส่งกลิ่นเหม็นมากๆ,There is a vehicle. Let's take a photo of the reaction in front of the village alley. Making water of the react on the road surface Smells very foul,103
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7acb73d72ddf8ded47fa98dd594a1551a3f5b4fe.jpg,4กค กรุงเทพมหาคร 44688 กร กรุงเทพมหานคร 3535ขี่รถบนทางเท้า ช่วยส่งปรับด้วยค่ะ ไม่ใช่ปล่อยผ่านเหมือนที่เคยเคย รอบนี้ถ้าไม่ปรับให้ จะไม่ยอมให้โมเมกเจบเรื่องแล้ว รถมอเตอร์ไซด์ป้ายดำสีขาวได้เหรอ มันต้องสีเหลืองป่ะ,"4 kg, Bangkok, Maha 44688, Bangkok 3535 Riding on the sidewalk Please send a fine. Not letting pass as ever This time, if not adjusted Will not allow the Momja to be the matter Can a black white motorbike? Does it have to be yellow?",211
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4293a1e54cb53ca55e3d19967e99ec86805f5d75.jpg,ป้ายสัญลักษณ์ ไฟจราจรและลูกศรไม่สัมพันธ์กัน เวลาเลี้ยวตามช่วงเวลาที่ป้ายระบุแล้วบังเอิญไฟเลี้ยวแดงพอดี โดนบีบแตรต่อว่า,Symbol Traffic lights and arrows are not related. When turning the time specified by the sign and accidentally the red turn signal Being honored by the horn,118
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/30b3724c7b35c46448d638233e57a700e29eb046.jpg,ผู้ค้าบริเวณหน้าวัดคณิกาผลตั้งวางสินค้าและสิ่งของเกินพื้นที่ผ่อนผันลุกล้ำทางเท้าและถนนสาธารณะสร้างความเดือดร้อนให้แก่ประชาชนผู้ใช้ทางและทางเท้าทำผิดพ.ร.บความสะอาด2535 ขอให้ฝ่ายเทศกิจเขตป้อมปราบศัตรูพ่ายดำเนินการจับกุมเคลื่อนย้ายสิ่งของและปรับในอัตราโทษสูงสุดเนื่องจากการกระทำดังกล่าวทำผิดซ้ำซากสร้างความเดือดร้อนให้แก่ประชาชนผู้ใช้ทาง,"Traders in front of Wat Khanika Phon, set up products and items beyond the area, waive, pedestrian, and public roads cause trouble to the people who use the way and the sidewalk to do the Cleaning Act 1992. Ask the municipality, Pom Prap Sattru Phai, the arrest, move the items and adjust the maximum penalty rate due to the said actions repeatedly cause trouble to the people of the way.",334
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/147cfb64ac4cac4145463e313946415c52ba425f.jpg,ถนนทางเดินเสียหายจากรากต้นไม้ และอาจทำให้เกิดอุบัติเหตุกับคนเดิน,Damaged pathway from the root of the tree And may cause an accident with the pedestrian,64
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/89017aa67eb15efdfbe717dbeef87e6142f70a1b.jpg,ต้นไม้แผ่กิ่งใหญ่บังภูมิทัศน์ศาลเจ้า,Big trees spread the landscape of the shrine.,36
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a26ca16d9cf0dac5caa9793831774cf7da5d7e35.jpg,ไฟฟ้าถนนไม่ติดครับ,The road electricity is not on.,18
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fe72e32b71da8619adb9aaad7cc168f586f98f11.jpg,ถนนบำรุงเมืองมุ่งหน้าแยกแม้นศรี ถนนเลนขวาสุดระหว่างวิทยาลัยสารพัดช่างฯ - ประปาแม้นศรีเดิม จะมีหลุมใหญ่มาก 2 จุดใกล้ๆ กัน สังเกตุได้ว่าจะมีร้านขายของริมถนน หน้าร้านจะมีกรวยสีส้มตั้งอยู่ หลุมค่อนข้างใหญ่ และเมื่อฝนตกน้ำจะท่วมขังเป็นแอ่งใหญ่สาดกระเซ็นขึ้นฟุตบาท,"Bamrung Mueang Road heading to the intersection The far right road between the Polytechnic College - Pleasant Sri There will be 2 large holes nearby. Notice that there will be a street shop. The storefront will have an orange rich. The hole is quite large. And when it rains, the water will flood into a large basin, splashes onto the footpath",258
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c2aac5c5d4c564d4c2af020a1dbbf29803176b87.jpg,ตามเรื่อง,In accordance with the matter,9
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f34709382b3eac9cdeae44617a64230c045d5b56.jpg,ช่วยมาตัดแต่งกิ่งต้นไม้ให้หน่อยครับใบไม้ร่วงทั้งวัน ปลิวเข้าร้านค้า,Please come and trim the trees. The leaves all day. Fly into the store,67
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/605624e771c66136f39c617c791cd03978b1f79b.jpg,ถนนเพชรบุรี มีการทำถนน แต่คืนพื้นที่ไม่ทัน ทำให้รถติดขัดยาวค่ะ,Phetchaburi Road has a road but can't return the area. Causing the traffic jam to be long,62
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7926572dbf5d3341c124e41e014c38ffc1ae6249.jpg,แจ้งรถจอดบนฟุตบาทวิถี​  หมายเลขทะเบียน​1  กส  1783  กทม.​ จอดอยู่บริเวณตลาดชุมชนคลองเตย​ ซอย6  หน้า​ บริษัท​ Future  World​ Auto co.​Ltd.​หน้า​ ถ.สุนทรโกษา  เวลา​ 17.40 น.​,"Notify the car on the footpath Registration number 1 Kor 1783, Bangkok, parked at the Khlong Toei Community Market, Soi 6, in front of Future World Auto Co. LTD. in front of Sunthorn Kosa Road at 17.40 hrs.",173
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a963fa600c8f69c70061ceab3f8cfbefd89510e4.jpg,ทางจักรยานไว้ใช้ออกกำลังกาย  มีน้ำขังขวางเลนจักรยาน จำนวนมาก และมีเศษไม้ตกตามระยะ อาจทำให้จักรยานลื่นเสียหลัก หรือยางแตกเกิดอุบัติเหตุได้ อันตราย และไม่มีเส้นทางอื่นให้ใช้ ต้องผ่านจุดออกกำลังกายนี้ประจำ ทุกวันช่วงเวลา6โมงเช้า ไม่มีคนมาทำความสะอาดเก็บกวาด ทำให้ผู้ใช้บริการไม่สามารถใช้บริการได้,"Bicycle path for exercise There are a lot of water in the lane and a wood chips falling according to the distance. May cause the bike to slip Or cracked tires, accidents are dangerous and no other routes to use Must pass this exercise regularly Every day at 6 o'clock in the morning No one came to clean and sweep. Causing users to not be able to use the service",293
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9acd046e06cdcfc13b638d91b7b46193a5b2c2f1.jpg,ถนนทางจักรยาน ที่ใช้ออกกำลังกายประจำ มีเศษไม้ตกใส่จำนวนมากทุกวัน ทำให้ยางจักรยานอาจแตกเพราะเศษไม้ หรือลื่นเสียหลักเกิดอุบัติเหตุได้ เป็นทุกเช้าช่วงเวลา6โมงเช้า,"Bicycle road That is used to exercise regularly There are a lot of wood falling every day. Causing the bicycle tires to break because of wood chips Or can be slippery, causing an accident Is every morning at 6 o'clock in the morning",159
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/97c57036834106e6ac349f6eee75e58bc6b7fb15.jpg,ทางเนินและหลุม ไม่เรียบขรุขระขนาดใหญ่บนทางจักรยาน ทำให้จักรยานกระแทกแรง และอาจเสียหลักเกิดอันตรายได้,"The hill and hill Not smooth, large rough on the bicycle path Causing the bike to bump hard And may lose danger",100
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/90ad97ff56a88ca09599c20e4baa40376655cec6.jpg,ไฟฟ้าดับ,Power outage,8
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bbc5a12dde83f52e91657ab18fa2d6c5cdadf36a.jpg,มีสายไฟห้อยแบบนี้มา สามวันแล้วค่ะ ตั้งแต่วันฝนตก เห็นทองแดงเส้นเล็กๆโผล่มาด้วย,There is a wire hanging like this. Three days From the rainy day Saw a small copper appearing,80
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2a81e373a21ededbc99e3e033ef7e2a91c0d6dff.jpg,1. เรื่องการเก็บขยะไม่หมดที่ซอย เพชรบุรี31ค่ะ จริงๆปัญหามันเกิดจากรถขยะไม่เข้าไปเก็บตามบ้าน ทำให้บ้านอื่นๆที่อยู่ในซอยนำขยะมาทิ้งที่หน้าบ้านหนู ซึ่งเป็นร้านอาหาร เดือดร้อนมากๆค่ะ ทั้งกลิ่นและแมลงวัน และรถขยะบางทีเก็บไปไม่หมด ระหว่างวันก็มีคนมาทิ้งเพิ่ม ไม่จบจริงๆค่ะ  (ปัญหาเดิมๆ),"1. Not all garbage collection on the alley Phetchaburi 31 Actually, the problem is caused by a garbage car not to collect at home. Causing other houses in the alley to throw away the garbage in front of the house Which is a restaurant Very in trouble Both smell and flies And the garbage truck is not all collected During the day, more people were abandoned. Not really ending (the same problem)",280
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2288340c67e988d366a4f3ce22b89c95b0699f5c.jpg,ไฟฟ้าบริเวณถนนดับ อันตรายต่อผู้ใช้บริเวณทางขึ้นทางยกระดับ เพราะเนินสะพานไม่โค้ง ไม่ชำนาญทางอาจจะไม่ได้ระวัง,"Electricity on the road Dangerous to users in the update area Because the bridge hill is not curved Not skilled in the way, may not be careful",107
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f22c9441a83e102ee5176404264f2ff53b983baf.jpg,ตั้งโต๊ะคุยกันเสียงดังเวลาเที่ยงคืนถึงตีสองเกือบทุกคืน,Set the table to talk loudly at midnight to two o'clock almost every night.,54
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/00e20263d607d47b6e7ec6d66bab6d34a555c84d.jpg,ตึก Singha complex แยกอโศก-เพชรบุรี มีการเปิดไฟประดับตึกทั้งคืน โดยไฟส่องแสงจ้ารบกวนคอนโดที่อยู่โดยรอบตอนกลางคืนอย่างมากค่ะ กทม.ควรมีมาตรการกำหนดเวลาเปิดปิดไฟประดับตามตึกนะคะ เพราะผู้อยู่อาศัยในคอนโดใกล้เคียงตอนจะนอนก็จะมีแสงจ้าจากไฟตึก Singha complex รบกวนอยู่เสมอค่ะ,"SINGHA Complex Building, Asoke-Phetchaburi Intersection The lights are decorated all night. With the bright light disturbing the condo around the night very much Bangkok should have measures to determine the opening time and turn off the lights in the building. Because residents in the nearby condo when sleeping will always have bright light from the power of the Singha Complex building.",270
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d99e3c072456abfe2aeb766db9c51b2d52fa63b7.jpg,ไฟฟ้าส่องสว่างจุดหน้าวัดเพลง และจุดคลองข้างวัดเพลง ดับ และติดๆ ดับๆ,Electricity illuminating the spot in front of the music And the canal point beside the temple of the song,67
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ec804351cb377315a6363638b9496c43db053b13.jpg,ช่วงเวลาเที่ยงคืนถึง 1:00 น ที่ตลาดอินดี้ใกล้จะเลิกรถมอเตอร์ไซค์ส่งเสียงดังมากแทบทุกคืน,"During midnight to 1:00 am, the indie market is almost out of the motorcycle, almost every night.",87
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/948aa1982dcec3fd97f51434eff78d5b91db6563.jpg,ถนนเป็นหลุมค่ะ อันตรายมาก เสี่ยงต่อการเกินอุบัติเหตุ อยู่แยกพระโขนงนะคะ,The road is a hole. Very dangerous. Risk of accident. In the Phra Khanong intersection,71
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b567b4fc2b0718c8235c140cfc11bf0993341aa7.jpg,ไฟถนนสว่างไม่เพียงพอ เส้นขาว/เหลืองที่ขีดพื้นถนนไม่ชัดเจน ทำให้ขับตอนกลางคืนแล้วอันตราย มองทางยากมาก หากไม่ชำนาญทางอาจเกิดอุบัติเหตุได้,"The road light is not enough. White/yellow line with the road surface is not clear. Causing driving at night and then very difficult to see the way. If not skilled, there may be an accident",135
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d00c0c13fef506869ed32a78f3ce5abe3f7c732b.jpg,อยากให้อ.ชช.มาวิ่งสวนเล็กๆ ใกล้ศาลาว่าการกทม.1 บ้างคะเครื่องออกกำลังกายเหล่านี้มีประโยชน์มากประชาชนมาใช้เยอะ แต่เครื่องไม่ได้รับดูแล บำรุงรักษา ฝืดจนหมุนเกือบไม่ไปผู้สูงอายุมาใช้งานเป็นจำนวนมากสวนรมณีนาถน่าจะคอยดูแลบำรุงรักษาให้อยู่ในสภาพใช้งานได้ดีสม่ำเสมอ,"Would like the NCC to run a small garden Near the city hall, Bangkok. Some of these exercise machines are very useful. People use a lot. But the machine does not have care, maintains stiff, almost does not go to the elderly to use a lot.",261
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d540b24eac0e5b147bfa77410b85f01932482da1.jpg,ไฟฟ้าส่องสว่างหน้าวัดเพลง จนถึงคลองข้างวัดเพลง ถนนเทอดไท เสีย ติดๆ ดับๆ,"Electricity illuminating in front of the music Until the canal beside the temple, Nong Tot Thai road",71
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9149f7c14599e0da425a956b7b17452c811c2e8b.jpg,ขอเสนอให้ดำเนินการบูรณะ ซ่อมแซม ดวงโคมไฟบนเสาไฮแมส (High-Mast) บริเวณแยกนางลิ้นจี่ เกาะกลาง ถ.พระรามที 3 เขตยานนาวา จำนวน 7 ต้น เนื่องจากดวงโคมไฟบนเสา ที่มีจำนวน 10 ดวง แต่ปัจจุบันเหลือติดสว่างอยู่เพียง 2 – 4 ดวงเท่านั้นต้นที่ 1 หน้าโรงเรียนวัดช่องลม เหลือติดสว่างเพียง 2 – 4 ดวงต้นที่ 2 ปาก ซ.พระรามที่ 3 ซ.68 (ซอยวัดช่องลม) ดวงโคมดับหมดทุกดวงต้นที่ 3 ตรงกับป้อมตำรวจจราจร สน.บางโพงพาง แยกนางลิ้นจี่ เหลือติดสว่างเพียง 2 – 4 ดวงต้นที่ 4 ตรงกับสำนักงานทิพยประกันภัย เหลือติดสว่างเพียง 2 – 4 ดวงต้นที่ 5 ปาก ซ.พระรามที่ 3 ซ.73 เหลือติดสว่างเพียง 2 – 4 ดวงต้นที่ 6 ปาก ซ.พระรามที่ 3 ซ.71 เหลือติดสว่างเพียง 2 – 4 ดวงต้นที่ 7 ปาก ซ.พระรามที่ 3 ซ.69 ดวงโคมดับหมดทุกดวง.ทั้งนี้ ทางส่วนก่อสร้างและบูรณะ 1 ศูนย์เครื่องมือกล สำนักการโยธา กรุงเทพมหานคร ได้เคยนำกระเช้ายกสูง เพื่อทำการซ่อมแซมดวงโคมไฟครั้งล่าสุด เมื่อเดือนมิถุนายน พ.ศ. 2563 ซึ่งปัจจุบันผ่านมากว่า 2 ปีแล้ว ยังไม่เคยมีการซ่อมแซม บูรณะ ดวงโคมไฟอีกแต่อย่างใด จึงทำให้ดวงโคมไฟดับ ชำรุด จำนวนมาก,"Would like to proceed to restore the lamp on the high-mass pole at Nang Limchi Island Intersection, Rama 3 Rd., Yannawa area, amount of 7 trees because of 10 lamps on the pole, but now Bright only 2-4 horoscopes. Ton 1 in front of Wat Chong Lom School The remaining only 2-4 horoscopes, 2nd tree, Soi Rama 3, Soi 68 (Soi Wat Chong Lom), all the 3rd lanterns, the 3rd tree, corresponding to the traffic police station in Bang Phong Phang Police Station, Nang Limchi Intersection Only 2-4 light left. The 4th tree corresponds to the Dhipaya Insurance Office. Only 2 - 4 stripes left. Ton 5, Soi Rama 3, Soi 73, only 2-4 stripes left. Ton 6, Soi Rama 3, Soi 71, only 2-4 lights. 7 Pak Soi Rama 3, Soi 69, all the lanterns. The construction and restoration section 1, the Civil Affairs Tools Center, Bangkok Have brought a high cable car To repair the latest lamp In June 2020, which is currently over 2 years and has never been repaired for the restoration of the lamp in any way. Therefore causing a lot of damage to the lamp",956
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/54de3d010b107f9b30543e2c1e974bd49f9de278.jpg,ซอนพหลโยธิน 34 bts เสนานิคม1 ไฟต้นซอยดับ 1ดวง2ไฟหน้าคอนโด the key ดับ1ดวง3ไฟหน้าคอนโด you2 ดับ 3-4ดวง4ไฟหน้ามินิบิกซี ไปยันทางเเยกออกเกษตรนวมินร์ดับทั้งสาย 5ดวง5ไฟตั้งเเต่ทางออกไปเกษตรนวมิมินวิ่งย้อยกลับไปเเยกเกษตร หน้าโชว์รูมโตโยต้าถึงกรมยุทธ ดับเยอะมาก,"Son Phahonyothin 34 BTS Senanikhom 1, Light 1 Lights, 1 Square 2, 1 Condo Light, The Key 3, 3-4 condo headlights To support the way to Kaset Nawinier 5 lights, 5 lights, from the exit to Kaset Nawamin, running back to agriculture The Toyota showroom in front of the Department of Strategies is extinguished a lot.",264
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2f8678b7f416d6dfc9e9d05a95c21d6fd02e5d7a.jpg,แจ้งรถจอดบนฟุตบาทวิถี​  หมายเลขทะเบียน​1  กส  1783  กทม.​ จอดอยู่บริเวณตลาดชุมชนคลองเตย​ ซอย6  หน้า​ บริษัท​ Future  World​ Auto co.​Ltd.​หน้า​ ถ.สุนทรโกษา  เวลา​ 17.40 น.​,"Notify the car on the footpath Registration number 1 Kor 1783, Bangkok, parked at the Khlong Toei Community Market, Soi 6, in front of Future World Auto Co. LTD. in front of Sunthorn Kosa Road at 17.40 hrs.",173
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ebed3e3613f0c44b9b4be15301fc6d43a7521d5b.jpg,เส้นไม่ชัดเจน ทำให้เกิดอุบัติเหตุ,The line is not clear. Causing accidents,33
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d33fe96809ccd0033a689c916b48a07f5c685e5b.jpg,ตรงปากซอยที่จะเลี้ยวเข้าลาดพร้าว มีหลุมอีกแล้วค่ะ,At the mouth of the alley that will turn into Lat Phrao There is another hole.,49
