photo,type,label
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ad2eeea71caceb75c9d0b844d0cfcefad4194b2a.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/04490c953482c7c06f202ef140286784c582f953.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8db037249493c0972acfff961b247286e5e965f7.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a7a1c90bc9ecc47c60f31ad5d717f03a8a76bd60.jpg,"ทางเท้า,กีดขวาง","Sidewalk, obstruction"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/24115f696bea64b1debebb532a81eeb719b15059.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28d8cf60bbc4dfead899ea0baf3c6f88d83cae6b.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/83c5e5c30e881c049485839cbdd8dc945514f9c5.jpg,"ถนน,ความปลอดภัย,ต้นไม้","Road, safety, tree"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b7b6aca175103eb7dfde7efd41504325fe8e65b4.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/948010aa22a44b0ec926db3b04393ca76a72a3bc.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8e644b09ae8c7b07b471dddbf08e5aba8534f508.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/390521c06b2dcb6c6f23eeaa41536471efc7a07b.jpg,"ถนน,ทางเท้า,สะพาน,กีดขวาง","Road, sidewalks, bridges, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7b4f4ad763fff163290bb77573fdcbb65933528a.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1ac8298a4c702e55213514f20266775dbbf6281f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/14ee1479e8d7e297f749cc35a7962c2a1b74d3bf.jpg,"ความปลอดภัย,ถนน,ท่อระบายน้ำ","Safety, road, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3ca78e2083e57fe5d6109ea5d3df2a350b2b7e07.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fb0b24bdbf3c7e0f90b7fbb40cab7272ebdfc416.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9261379cdcc83ae721147d2a7b41669e859a7bef.jpg,"ทางเท้า,สัตว์จรจัด","Sidewalk, organized animal"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6e5162fac10b987707b9d2f53f0a7a1eabe6583b.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0b0341479c0f72a692f0c6742cbc113cc4f6673c.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b4671bec7ecb4d6bb47e0b06be535bf71cca0d6c.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/229690d3480f071a64de356a1eb35689797882c7.jpg,"คนจรจัด,สะพาน","Stray people, bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/11c2573441228c6888e3e0a49b4c8366af087f9d.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cc34ea968d4ee029de5d13a51afdd763a98aa8cc.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/074afb27379de19565a820eb8ba7211e79b46d0d.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/468ca76ecfdebc5564c3cb9102f72b6de50c2258.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/53796cfc200a4d68be52f057301c8a9d9aba378c.jpg,"สะพาน,ความปลอดภัย","Bridge, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f89647fe80513fc643c3a25ead3f864a4fc00d13.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1d4aba7d0e747143267f0baa2ea14569fcbc371f.jpg,"สะพาน,ความปลอดภัย","Bridge, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e7a9732fa91f42d0555ac156ebcf38f1feb6bc1a.jpg,คนจรจัด,Stray
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f727abe34c3d1fb4b91db9671c47e67589339379.jpg,"ต้นไม้,ทางเท้า","Trees, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dd16204a0b1982acc6ff43346ea74e245dc25c2d.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d1540f771e0a37e099f402400e901997e0366ce1.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/34130d7ba58888fd5fd3e2e14f28c981b7f9c2a7.jpg,"สะพาน,กีดขวาง","Bridge, obstruction"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3b7804df6d9c84da35b7db3a0b4a7e3f028dc975.jpg,"คลอง,ถนน","Canal, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa99bdebe3317f8821f6c5907df778e4637e0862.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/90466014acb5202169493bce62f3f8117dce0703.jpg,"ร้องเรียน,ทางเท้า,จราจร","Complaint, sidewalk, traffic"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/930651cc3bfba5ff3c4c8d086d0017042fce339a.jpg,"ความปลอดภัย,คนจรจัด","Safety, organizers"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4310653658fbb7f907e72d7b10582087e40d1ceb.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/73d8a3273954adf60cf48e4f0cc71e328b9fe1d3.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/52212d4f00a6f342491bed728ce29b5a4bf455b9.jpg,"คลอง,ถนน","Canal, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d2d771cded36a4f7ffad7c05f0b8ce0ed24e2176.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/50cf97fe236cd37207fb89e4b180462a694a8aa9.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ead695d309c182874b6dcfc33dde77c132ce42b6.jpg,"จราจร,กีดขวาง","Traffic, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1f02414f7f2eec3f161e60b16c7c72a209c11df8.jpg,"ถนน,เสียงรบกวน","Road, noise"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d9dfac236e1836a36d156bc233240299cc9572d7.jpg,"จราจร,ความปลอดภัย","Traffic, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/edbbd0f8c79f6ca55d56dd61f320222a82ded234.jpg,"จราจร,กีดขวาง","Traffic, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/34baa38d574c86124f998abd82a3bda908fd8796.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6d138031340e918ed1b4017b34e3bfbcf5c45005.jpg,"ถนน,ท่อระบายน้ำ","Road, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/87dc69dbeb62c6a184a9b3f1c56a9d839c4d7059.jpg,"ทางเท้า,ความสะอาด","Sidewalk, cleanliness"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e15b2cf16bb262b2804bd6f133e3bbac324fe7d0.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7606fb9a535a5bfce22f4d7f59916af77cf0e5ac.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/06f16370a000662c9578881086c076951baf727b.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/71e7f4c64159a0a288470c227f41c5b1d5a5ac2b.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2a5c8c9a1b3f9bdf915d305e573958cb4b14ef36.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a8bf123181abca6d7afe8dd0cb8429de170c9d19.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/162a033f1c8cfda470a8991c756edf72c7973427.jpg,"ถนน,ความปลอดภัย","Road, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/767b0e2cfa7f6d127bc6a0dde65c272a736bbab9.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/507d14ea27fc7ed91138b434162e1409ce78885c.jpg,"จราจร,ความปลอดภัย","Traffic, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9d707059aa92f731e61cfc977fc5dc9d47fc8132.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e68616817605dd44cac603a4386bab53f23bb75a.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0fba75ebdfc69dec6f85df469003af30dfd77c53.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3a8e89c3e57b3696aaf617e11579389795aaeb76.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1572aeecdf66af3876e2ed1a432ceb4888a73756.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5981b5ad851216757ed3f37daf6960acfd193c7b.jpg,"คลอง,ถนน","Canal, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f5a25c9c979c78d5bbec499f737de7c27c17e408.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/435ae0db34fbddc4223ce01de5dda79c2e02392a.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c6d68784096cc303747776b777b1cd2fffb2c527.jpg,"น้ำท่วม,ถนน","Flood, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/76d71ca8291eeee6813b4ed7db157bc91a3a14ed.jpg,"ร้องเรียน,ทางเท้า","Complaint, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/70b534ebf4df0663d4a75df9123301b70320a78d.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/aab0ac5c30465ee809b9f04b2c6577fb1f2945cc.jpg,"ทางเท้า,ถนน",Sidewalk
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/868d84ac7b4338a6143c3a226342bb56cbe1ce23.jpg,"ถนน,น้ำท่วม","Road, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dec7470637d9253a6172dd613df592f09596848c.jpg,"ร้องเรียน,สอบถาม,ความปลอดภัย","Complaint, inquire, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7e23996636072e53e26e351a5d66df9e21f42e6f.jpg,"สะพาน,ความสะอาด,ถนน","Bridge, cleanliness, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2934f0c552af4adfd6cb767ce17456df0ef75db5.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/efcc69bdac2725e1201ef354d2c39bc228777fcf.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c01bb0be50c79fc2ec80f854d2fe421140da10fb.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28d971375f4c76f702f3d05d334ac05d7881d17e.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0bb247be9618098b267f55f05de4311e4e19640b.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/51fbd3f8d176dd62f534d490f0b903b9626cf971.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/befdab8c48e806e50ff8f02b8d96833f5c4b63de.jpg,"ถนน,จราจร","Road, Traffic"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0d63fc713cc3d1a64a468ab3b8a5dbef003d1652.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/33c9435b8de6627c5fd7fb70c47753f56c1a1545.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0f3af83ed6bfdfa14e43ba9cd03aa9446dc48497.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/21daa44c75e374570e7d8330d8dce11efddeed7e.jpg,"คลอง,น้ำท่วม","Canal, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/24f40e7d048dcba56471489f88f7b5386a5b2b0f.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/45be62331f25d436c72a39ea186cba6a1dea48dd.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ecae93ddfa965371bc60476490e180e1cdd1ba41.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c150c684b411715de63f143a438781d60214b936.jpg,"ถนน,ความปลอดภัย","Road, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2db8aedc3192ed0080cebee3d8134b9da9accee4.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7781baef7bf44709cea4c168651fc1985d8afdbb.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3eea54c7fb3707b4645a15c873da05b05b6f99ab.jpg,"ทางเท้า,ความปลอดภัย","Sidewalk, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2968cf40c379a86f198d4b515b97ee4516507060.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2b28900aeddd367c2d6e29d216602090361727ea.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/603e1683ddbcf5613894813b04ded4537903a631.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/15636468002936c4f6b4132a2f4c24826b5cbb02.jpg,"ความปลอดภัย,แสงสว่าง,ถนน","Safety, light, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2d033dd4ad0763481be4a89d0b34f84d943f9be5.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/19389c026175256e69fb3783a3e4b8b912e5ff68.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/013fb4fa6e4df1c440025f0f81b0b4a0013bb95c.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5cfdfcf784fd5704c0f3e06a08eb23648ec9aed7.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f5f007c8eac77f369b187e463c0d33d73b56246d.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b966838a85ee835cb630b05fe0a586053fbc133f.jpg,"ความปลอดภัย,ท่อระบายน้ำ","Safety, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8c19ec178f38eb4acfcf5f3259b68f39f2e88b2c.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9365f7c4fe3ff59de077fd6e87f01f9e3466e684.jpg,"ถนน,สอบถาม,กีดขวาง","Road, inquire, obstruct"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cbec905f36ee44f552ea8f3ed8bfb5c9a5a20867.jpg,"คลอง,กีดขวาง","Canal, obstacles"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8868133fd53820e03112747d70cb9365a70c4db6.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3054bb60a161cea8ea3463bfd65c15b80b0b2d35.jpg,"แสงสว่าง,ความปลอดภัย","Light, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9e6f1076aae88eecc09948bdf15c35fc388a75c1.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6c9de39af3b311ad2aa38bb7400e51e5baaeffb6.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ba286bcd78e2e7c28c13be349dd6ca284d7b2b1c.jpg,"แสงสว่าง,ความปลอดภัย","Light, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0c82849440667a25bb417fa9e977b013f0f55b77.jpg,"ทางเท้า,สายไฟ",Sidewalk
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fbcf943b98c08384bf4001d53044df53a141f3ec.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28f3f527b4f7b72db023fad4ad454bfdca7e067b.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1973d03e08795275eb6a37a4d561f44df99b22ef.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1c00653b8cfd09c08a008ac7ef7ee12cdd53a62a.jpg,"ความปลอดภัย,แสงสว่าง","Safety, light"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/40f82d6fe9bf3e833bdbae91bdac6f523cc404bc.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/58b02bdd6487c62f6061915e73f4dbc30f9ec6c2.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0078267278bd1043ca064c5989bb3f54994334c5.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2a418784b028e49cb8bb58d89377fbf0a1f84aef.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e908b97d5ea5faed11b47075cd3fe83bbc7ff46a.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c8a304f25f79aa88f4966949141e489497458f63.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/900bd187f038d8afa6145f2f1f711ebb11eaecf9.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ce94330421ed1daec2e50a9238d4b73cc322820d.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e6666e46e889a7ffea7691442fa5eb7a41362745.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/66054fa62f136a952f9e31493e6e3b7f941bbdec.jpg,"สะพาน,ความสะอาด","Bridge, cleanliness"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/17b2a58fa31d5f66952054214578149ea4f35781.jpg,"ความสะอาด,ถนน","Cleanliness, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1437960e593bb7df8669e8c4001cf4b317e388be.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b41a268680e561facf0639336822b259311a4a0c.jpg,"คนจรจัด,ความสะอาด,กีดขวาง,ทางเท้า","Stray people, cleanliness, obstacles, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4714749265ff53174f6f31eb4ad7422658a8e74c.jpg,"จราจร,ถนน","Traffic, Road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/53504481c6ee9ee7e87b3257a38225649275cd9a.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/56966d7588dc8fbfcb66cb1be46e2a86acd871a3.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/97d0b1b42f9dd4859e14c827c05598d1f20d3b47.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4774578aa88a303965779cc8c3240898a57bdc4a.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fe6c3fddee88394523c3abdafde61748bbf6cc02.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/678d2ce0c721b1d734e069ef0d6b9238ba436c26.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/48c84a93b87ebf7b1b13b338e20cc1d3da403967.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2c58b5a38854c3f324456157dc5e78d1bffa7189.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/353fc4ca99713d5480e6a2d3f1a88053c81ff0d1.jpg,"ความปลอดภัย,ถนน,ทางเท้า","Safety, road, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d2e652609650ab0f853ee2247281c62bc47e4773.jpg,"ความปลอดภัย,ท่อระบายน้ำ,ถนน","Safety, drain, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c8e385742fffc5b1a17223d01b76877fa143473b.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/62df9dfbd160afab1cb9a8502bde214c6fba92ab.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1e596ebfc3ddfafaf1f963e5f505c66fd4c3e324.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/021d46537540d96b769b99331352ca1255a6cd31.jpg,ร้องเรียน,appeal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8408f619e739f6658b1c9ff69372c0ae68c6fdb6.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b107d0abe1250cf15be1af01d2046de83528a127.jpg,"สายไฟ,ทางเท้า","Wires, sidewalks"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/376b49cbd98c0fe968d0ed5d02ebd73c03d0284b.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/577e7586e6a4851b9b1edf5775ac70de9c77b7d9.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ecdc369de27d116df4e5e4392fb7d498b7ffbb79.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bb8a7ccefe6d4b36e3656f9b6f01b19dadc3422e.jpg,"ถนน,ป้ายจราจร,ต้นไม้","Road, traffic signs, trees"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1f02491b900799ba6316125b9570a0717f332172.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1dc533de32c96115f04842bd975fcdd50472677f.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fd08f5b66fc850b94dc3febba2f690e03dd70af7.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4462a331e9c14c3ba867930a7a81930da14aa453.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d4faad2fdb2e5b280fbe490578b6dc12d018f337.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9925ffd0a68e29409938604f935bcda1f8be081e.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/89ee2c0aa0a918dc2fbce27998329d932746251f.jpg,"ต้นไม้,สายไฟ","Trees, wires"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7b44000b07a0ea858625c4f88a00ae074e620736.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9a378da256891885f48f7841e578cacb5a5e07bb.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/797a94841f9f6563ad5aa22c878e379081a7cd39.jpg,"ต้นไม้,สายไฟ,ท่อระบายน้ำ","Trees, wires, drainage pipes"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ecdcb8713e0d38e71d1e44f0a11fe3af952517fb.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cfc547de3c521398c9c6a7438a6c50c40025017a.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/be346374a8b75a7118487d986a3a624f8adb63ea.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/46dc4c965092ed2faec15ea3646426e50a6ecbc0.jpg,ต้นไม้,tree
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bfb42ffd3b3f04e3e30b552b0fa3f852dfc49a87.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d1d5af48a63d164a3ed729a0bde7faab72427a1a.jpg,"ความปลอดภัย,ถนน","Safety, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/32db877f51974af18fe65b6a2a98abf4e9dbeb30.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/caac2c0e2e2593252e739d4df382ebebd5607689.jpg,"ถนน,ทางเท้า","Road, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/90fcaa03d9f687a06d46d7ae9585c2a7c6e8d889.jpg,"น้ำท่วม,ถนน","Flood, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e808f04b5d972376a48435782b6fbf67cafaf80c.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/46d3477c55026e13b7b8022711bce29faa5529e3.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f307697af9d96cb080eeb52ef8402ca0a924a258.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f0a628920847fcc14f3fb7e8300ae54121ce3dc5.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5b5c802754ac0dfd549df10e0d2f4c3d113869cd.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/804648037125e4c748c87fcfd7468bb934bf0c4c.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e9992571057ab8973c97e5c5ea4a49c25731ac7f.jpg,"ทางเท้า,ความปลอดภัย","Sidewalk, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b91d4208314c645f3e19f681e39f0cb7a327d191.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/11fcfdc2720bc28ed66fa7c9b2e1d005ebca8b36.jpg,ถนน,road
