photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f2176b878ea25218c6d61ea3dc447242b08e7ff7.jpg,มีราวเหล็กวางขวางทางเท้า บริเวณทางข้ามแยก,With iron rails blocking the sidewalk The crossing area,41
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4b5b216d6f93d7347c45c5196794fcd08a7569d1.jpg,ต้องการแจ้งให้ช่วยแก้ไข เรื่องการดูแลรักษาความสะอาด และปรับปรุงพื้นที่ๆสาธารณะ1.ปัญหาพื้นที่หน้าโฉนด สาธารณะ เป็นหลุมบ่อ ไม่สามารถใช้ประโยชน์ได้ และอาจก่อเกิดอันตราย2. ทำให้เกิดวัชพืช รกล้าง บดบังทัศนียภาพของที่ดิน เอกชน,"Want to notify to help fix Cleaning care And improve public areas. 1. Problems in front of the public title deeds are potholes. And may cause danger 2. Resulting in a weed, obscuring the scenery of private land",224
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d7e107389410c61bffce53adcd3b3a8e0c3bd819.jpg,ขยะข้างทาง,Road,10
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ef2098a5b6040b5959b7b07ba0c24dcc2798c187.jpg,ฝาท่อระบายน้ำกระดกเสี่ยงตก,The drain lid is risky.,26
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/978a64bff548c499047010a6274ede8f7dcd592d.jpg,รบกวน ช่วยมาดู น้ำท่วมขัง  ถนน บางแค 1  ( ซอยโรงเรียนสากล )  ท่วมขังมาหลายวัน ครับ  + ถนนสกปรกมาก ครับ  ชาวบ้านเดือดร้อนสัญจร  ครับผม   แจ้งเขตบางแค แล้ว เรื่องเงียบครับ    ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,"Please help come to see the flooding of Bang Khae Road (Soi International School), flooded for many days + very dirty road. Villagers are in trouble. I have informed the Bang Khae area. Akkot level height The flood has been less than 1 week.",226
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f77ca24339aadc73abfbe3e41ab700d1b2770236.jpg,รบกวนเอายางมะตอยมาซ่อมบริเวณนี้ให้หน่อยเริ่มเป็นร่องแอ่งพังเยอะแล้วมอเตอร์ไซค์วิ่งมาอันตรายสะดุดเกือบล้มหลายคันแล้ว,"Please take the asphalt to repair this area. Started to become a lot of cracks, and the motorcycle ran dangerous.",115
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e96f74dcd5f712484ab6e06dd6f6b54bfcd89f40.jpg,แจ้งถนนเกิดอุบัติเหตุค่ะ,Notify the road.,24
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/97cf102d6a3879599e61929dac1ffd481c902e51.jpg,ที่พักชั่วคราวสำหรับเจ้าหน้าที่เครื่องสูบน้ำ เห็นทิ้งร้างมาไม่ต่ำกว่า 5 ปี ไม่เคยเห็นใครมาใช้ ตั้งอยู่บนฟุตบาทกีดขวางการเดินทางของประชาชน ถ้าไม่ใช่แล้ว หรือไม่มีเหตุจำเป็นต้องใช้ ควรรื้อถอนออกไป,"Temporary accommodation for pump staff Saw abandoned for at least 5 years, never seen anyone to use Located on the footpath, obstructing the public's journey If not Or there is no need to use Should be demolished",194
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28760fe084a417944466e8743d1bf9bf19abd4da.jpg,ของเกาะกลางยื่นออกมา,Of the central island protruding,20
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b4169ba739c0aa16a790ace4c42b9ebd5f3fd5e5.jpg,ร้องเรียน​ ปัญหา​แมวจรจัด ในหมู่บ้าน ภัทรภูมินทร์​ ซ.พระยา​สุเรนทร์​40​ แขวง​สา​มวา​ตะวันตก​ เขต​คลองสามวา​ กรุงเทพ​ฯ  ก่อปัญหา ขับถ่ายไปทั่ว ออกลูกไปทั่ว,"Complaint about the stray cats in Phatthaphumin Village Soi Phraya Suren 40 Sahawa Western Khlong Sam Wa District, Bangkok, causing excretion all over, leaving the children all over.",154
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4637e294594da500060757f780eeff6a2ac9cb00.jpg,ฝาท่อน้ำประปาชำรุดเป็นหลุม,The water pipe cover is a hole.,26
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b517ba52dab28d9d993f5872e617a32fa5a2c06a.jpg,ฟุตบาททรุดตัวเป็นหลุม,The footpath collapsed into a hole.,21
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5f7741e39e47d5887f307eb5da435ed3b7b66e73.jpg,พื้นฟุตบาทเป็นหลุม,The role is a hole.,18
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/097f2175b51dffed6ad3b4f8c029b4388d7f06db.jpg,กิ่งไม้พาดสายไฟแจ้งเรื่องไว้นานแล้วไม่มีใครมาตัดซะที เสาไฟเริ่มเอียงแล้ว,"The branches landed the wires for a long time, no one came to cut. The light pole is tilted.",72
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f980c4e1cfd6a0710167d70e2e82a94f7b24b2e8.jpg,ไม่ได้เก็บขยะนานกว่า7วัน,Did not collect garbage for more than 7 days,24
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/44c461539c477545d11b3bf8c4ab8c171d8ca633.jpg,ถนนเป็นหลุมใหญ่,The road is a large hole.,15
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/060d3a856bd3eadb67c77c693892969fbb265a7b.jpg,ขยะในชุมชน,Garbage in the community,10
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d2fd446e22d345746b99a72dd006621308aa8cf7.jpg,หลังจากถอนเสาไฟฟ้าเหมือนพื้นทรุด,After withdrawing the electric pole like the ground,32
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ba4c9717fa116cf1e5be841ec9293ed59cc06063.jpg,ถนนเป็นหลุมลึกค่ะ รถมอไซ ตกไปและล้มบ่อยมากค่ะรบกวนอยากให้เข้ามาแก้ไขค่ะ,The road is a deep hole. The motorcycle falls and falls very often. Please want to come in to fix.,71
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/69b277ab553713e56002e0de894d25ab9e0ac89d.jpg,ไม่มีใครเก็บขยะที่ขวางถนนอยู่เลยเป็นอาทิต2อาทิตแล้ว,"No one collects garbage that is blocking the road, such as 2, such as",51
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/87b905a9f2f96c7fcf0e7008f6fa08b8e11acf90.jpg,หน้าบ้านผมใบไม้ร่วงเหมือนเป็นป่าทั้งที่อยู่ในเมือง,"The front of the house, hair, falls like a forest, both in the city.",50
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e02e98250ac9614df263a6529183f5b8e30bb1cb.jpg,มีน้ำขังในพื้นที่ น้ำไม่ลงเลยค่ะ ทาง สก.เขตได้ทำการลอกท่อให้แล้ว ก็ยังไม่ดีขึ้นค่ะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,There is water in the area. The water does not go down at all. The district has already copied the pipe. Still not better Akkot level height The flood has been over 1 week.,133
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c219f0b4bf2e4d69cf4f88aba5a471625f8a8985.jpg,สวัสดีค่ะ ขอความช่วยเหลือเรื่องก่อสร้างทำงานเกินเวลา เสียงดัง จนนอนไม่ได้ กว่าจะเลิกงานกัน บางวันตีหนึ่ง ตอนนี้คือมีเศษวัสดุจากการก่อสร้างตกลงมาที่บ้านเยอะมากเศษปูน และละอองน้ำ ทำให้เสื้อผ้าเสียหาย สุขภาพพังกันหมดแล้ว เขาไม่ปิดผ้าใบด้านนี้เลยค่ะSite : ข้าง marketplace ทองหล่อ เคยแจ้งตำรวจท้องที่แล้ว เสียงเงียบได้สองวัน หลังจากนั้นก็ทำงานกันจนเที่ยงคืน ตีหนึ่งทุกวัน ผู้สูงอายุที่บ้านนอนไม่ได้ ฝุ่นก็เยอะ บ้านทรุดหลายตำแหน่ง,"Hello, please ask for help in the construction of work beyond the noisy time until I can't sleep until I can quit work. Some days one o'clock Right now, there are a lot of fragments from the construction of the construction at home. Cement and water droplets damage the clothes. Health has collapsed. He didn't close the canvas on this side. Site: The Marketplace beside Thonglor had previously informed the police. The sound was quiet for two days. After that, working until midnight One o'clock every day The elderly at home are not dusty. The house collapses in many positions.",435
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/cde83fbef045ea8da5cfb8c707c5b69ec7757c1d.jpg,มีการขายสินค้าอาหารเช้าวันเสาร์อาทิตย์ จราจรลำบาก และอันตรายต่อคนเดินทางเท้า,There is a sale of food on Saturdays and Sundays. Traffic is difficult and dangerous to people.,76
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c04c6828e589756515a98869bc27ab39d809b8f7.jpg,สัญญาณไฟจราจรชำรุด และหันผิดข้าง,Damaged traffic lights And turn the wrong side,32
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5df4aaee974276f4b7029b25207971a47538563c.jpg,วิน จยย บางแค เล่นพนันกินเงินกันที่วิน,"Win Motors, Bang Khae, gamble, eat money at Win.",38
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8264e27b9cd659e0c9d9f0f048ecf7a1034e5258.jpg,แถวบ้าน เปิดเพลงเสียงดังมากทุกวันช่วง 16:00 เป็นต้นไป,The neighborhood of the house is very loud every day during 16:00 onwards.,53
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b9091e75307942f8157c24d6d2f4cd8474fc0ae3.jpg,รถผ่านบ่อย ฝาท้อจะพังแล้ว,The car often passes. The discouragement will break.,25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5dec3f426484ea12eec4063f267555fd8a841718.jpg,ขายของบนทางเท้า,Sell ​​on the sidewalk,15
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/07a53443bd1b474bbe9b6829df580f6f5867a05a.jpg,ถนน,road,3
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/040080b4afa3aa2e05cdcd27d6720809e2b324ab.jpg,ถนนชำรุด,Damn road,8
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3c4d156c8ec581509324f39ecceac2e96a647389.jpg,ฟุตปาทระหว่างพระราม 2 ซอย 49 - 51 ชำรุดเป็นหลุมเป็นเนินตลอดทาง ยากลำบากแก่การเดินเพราะมักทำให้สะดุดหกล้ม ไม่มีการซ่อมแซมมานาน,"The footpath between Rama 2, Soi 49 - 51 is damaged in a hill along the way. Difficult to walk because it often stumbles No repair for a long time",125
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1fa6cf0cd67d13032ffb85c7a338fb8a02276859.jpg,ถนนเป็นหลุม ไม่มีการแก้ไข,The road is a hole without editing.,25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0ee6271c372fc5d18b5a56282d5959ee3fe9384b.jpg,ซ.อ่อนนุช24 ถ.สุขุมวิท77 ลัดเข้า ถ.สุขุมวิท93 ถนนเสีย ขรุขระเเละเส้นจราจรเลือนลาง,"Soi Onnut 24, Sukhumvit 77 Road, Cut into Sukhumvit 93 Road",81
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2fcfc080c0222091105bc44b6494f2c23ef91504.jpg,แจ้งปัญหาที่เขตหนองจอกมีการจอดรถข้างริมถนนขายใบกระท่อมเยอะมาก,Report the problem at Nong Chok area. There are a lot of parking on the side of the road.,61
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b9ed5d96a9aa4e0a85eb157b9e5944c9aa655abd.jpg,ผิวถนนชำรุด ยางมะตอยเสื่อมสภาพ,The road surface is damaged.,30
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9781543f740a538c3395d24e20cc0bc3cd84c356.jpg,มีการตั้งร้านอาหารบนทางเท้า อันตรายต่อคนเดินเท้ามากๆ เพราะต้องลงไปเดินบนถนน เคยแจ้งไปหลายรอบแต่ไม่มีการตรวจขันจริงจัง ไม่เกิน 2 วันกลับมาตั้งตลอด ควรมีมาตรการจริงจังกว่านี้ และมีการตั้งทั้งแนว ไม่ใช่ไปดูแค่จุดที่ปัก Location ครับ,"There is a restaurant on the sidewalk. Very dangerous to pedestrians Because having to go down to walk on the road Had previously informed many times, but there was no serious test for no more than 2 days. There should be more serious measures. And there is a whole line Not just looking at the location location",229
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d4b53e34c14734661f3b3c168a9715acdcda6cc2.jpg,สะพานไม้ข้ามคลองลัดถมยา (ซ.ราชพฤกษ์ 17)​ ช่วงหลังเดอะเซอร์เคิลราชพฤกษ์ พัง ทำให้กลุ่มชาวบ้านเดินทางเข้าบ้านไม่ได้ ปล.แจ้งเรื่องไปทางสำนักงานเขตฯแล้ว ผ่านระบบtraffyfondueแล้ว แต่เจ้าหน้าที่บอกดำเนินการเสร็จแล้วทั้งๆที่ยังไม่มีการซ่อมสะพานใดๆ เลย,"The wooden bridge over the Khlong Lad Thomya canal (Soi Ratchapruek 17). Later, the Rajel Pruek Phakphruek broke, causing the villagers to not enter the house. P.S. Notified the matter to the district office. Through the traffyfondue system But the officer said that the operation has been completed, although there is no bridge repair yet",244
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c8fa95ef3dbc19bd7980e51c91735e7a7e865739.jpg,กิ่งไม้ติดสายไฟฟ้า อาจเกิดอันตราย,Branches on the electrical cable May be dangerous,33
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4ee7e87f925a8227159a8fd015bddd6587cc26ab.jpg,ถนนพังเป็นหลุมเป็นบ่อทางเละมาก ไม่สามารถสัญจรได้หลังจากน้ำท่วมดินเป็นขี้โคลนหมดเลย,The road is broken into a hole. Unable to travel after flooding the soil,82
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9f4df489feed36e8261cb553199cb7277deb4883.jpg,แจ้งปัญหา แมวจรจัดเข้ามาอาศัยในบ้านครับ ต้องการให้จับออกจากบ้านไปหน่อยครับ ที่บ้านมีคนแพ้ขนแมวครับ,Report the stray cat problems to live in the house. Want to get out of the house a little There are people who are allergic to cats.,98
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7491d1af34d5207f279d271ee1a0a043860a51e6.jpg,สนามเด็กเล่น ในวงเวียนทะเลสาบ หมู่บ้านเศรษฐกิจ มีส่วนทีชำรุดหลายจุด,Playing field in the lake roundabout Economic village There are many damaged points.,67
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bc2808333849bb8b0cd7897a5e5845e3948261f1.jpg,ร้านซ่อมรถยนต์และติดตั้งเครื่องเสียงรถยนต์ ส่งเสียงดังรบกวน  ตั้งแต่เช้าถึงกลางคืนบางครั้งถึง 2 ทุ่ม 3 ทุ่ม อยากทราบว่าสำนักงานเขตบางกะปิอนุญาตให้เปิดร้านแบบนี้ได้เหรออยู่ที่ชั้น 1 อาคารคอนโดสินเศรษฐีแท้ๆ,"Car repair shop and car audio installation Make noise From the morning to night, sometimes up to 8 pm 9 pm. I would like to know if the Bang Kapi Nu District Office can open a shop like this on the 1st floor of the Condo Building.",204
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/18081252c4e781f94051ea13e72c4a71202339f9.jpg,รถจอดบนฟุตปาธ ฝั่งเกตเวยเอกมัย,The car parked on the footpath. Gate Wei Ekkamai side,30
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e1a0bc102e775031ea5770305c7ced58ab81868c.jpg,ก่อสร้างอันตราย,Dangerous construction,15
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d21dab631c338a7ee861b427434b392a3ae42f33.jpg,ปากซอย บรม 17 สายสื่อสารลากพื้นถนน มา 2 วันแล้ว หลังจากมีเจ้าหน้าที่รื้อสายออก,"The entrance of Soi Borom 17, the communication line, drag the road for 2 days, after the staff dismantled the line.",78
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1d026fc49eaa863432d4f9d47e877bbecbfbaae9.jpg,ถนนเป็นหลุมใหญ่มากๆๆๆ และน้ำท่วม ช่วยซ่อมถนนชั่วคราวก็ยังดี ตอนนี้ท้องรถขูดแล้ว ส่วนน้ำท่วมถนน ช่วยเอาเครื่องมาดูด้วย พร้อมทั้งกันน้ำออกจากสวนมาท่วมถนน,The road is a very big hole and the flood helps to repair temporary roads. Now the car is scratched. As for the flooding of the road Please bring the device to see. As well as waterproof from the garden to flood the road,151
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f33ce3e2f97226d6d6c5bc99e70b7dc44f09440f.jpg,ปากซอย บรม 17 สายสื่อสารลากพื้น มา 2 วันแล้ว หลังจากมีเจ้าหน้าที่รื้อสายออก,"The entrance of Soi Borom 17, the communication line, dragged the ground for 2 days, after the staff dismantled the line.",75
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1f48a2b351f39d18f03d6c1db53710512536d52d.jpg,รถเมล์ ขสบก. หลายสายชอบมาจอดตรงที่ห้ามจอด (ขาวแดง) ทำให้การจราจรติดขัด,"Many BorSor. Bor. Many lines like to park at the prohibited park (red and white), causing traffic congestion.",70
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e4a3dc0e2196036a3288470940f48e6b20a8589d.jpg,ขยะจากน้ำท่วม,Garbage from flooding,13
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/74c5428eefe04e4bd1d9da25b5dfb0c4967d26ca.jpg,เสนอแนะให้โรงพยาบาลในสังกัดสำนักการแพทย์ทุกโรงพยาบาลเปิด Line Official แบบโรงพยาบาลราชพิพัฒน์เพื่อที่จะเป็นช่องทางติดต่อ ระหว่างประชาชน กับโรงพยาบาล ในการสอบถามข้อมูลต่างๆ,"Suggest that the hospital under the Bureau of Medicine, every hospital opens the Official LINE OFFICIAL, Rajaphiphat Hospital in order to be a contact channel. Between the people and the hospital to inquire about various information",171
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/29c63b6e5c3d5e1c5f1ef9447d4b4f341323e438.jpg,ฝาท่อปิดยางมะตอยเสียหายเป็นร่องหลุมที่ ศรีอยุธยา พระราม 6 หน้ารามา,The pipe cover is damaged as a hole in Ayutthaya Rama 6 in front of Rama 6.,66
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/be9344c570a37cfe7c5e2815dc66da6b944f007b.jpg,หลุมบนถนนขนาดใหญ่หลายหลุม,Hole on many large roads,25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/17260d39263ed0878928759413c544c25372877e.jpg,ถนนชำรุดหลังจากน้ำท่วมซอย,The road is damaged after the flood.,25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/68d2d0d903565384b901f83769761c682ffd1b22.jpg,ไฟจราจรหลุดใกล้ตกลงพื้น,Traffic lights slip near the ground.,23
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/205a5a2aa9a0caa3a50d62668d7176ba47e5e77e.jpg,เสียงดังมาก เครื่องทำงาน เสียงดังก้อง รบกวนมาก,Very loud. The machine works very loud.,46
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ff7cb13bd00038963ad886aba389e9b0c55e2734.jpg,ท่อระบายน้ำ ในซ.ประชาอุทิศ 96 ตันน้ำลงไม่ได้ อยากให้มาช่วยลอกท่อ เบื้องต้นได้ลงมือทำเอง แต่อยากให้ลอกท่อทั้งซอย ฝนตกลงมาน้ำท่วมทุกครั้ง,"The drainage pipes in Soi Pracha Uthit 96 tons cannot be down. Want to help copy the pipe Initially, do it yourself. But want to copy the entire alley The rain falls every flood.",135
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b4371b0750f778645320e035e3d80280b49aae7d.jpg,มีการตั้งเวลาขายของหาบเร่ และแบกับดินบนทางเท้าจำนวนมาก ทำให้พื้นสกปรกและกีดขวางทางเดินบริเวณหน้าอาคารครับ,There is a time to sell things. And a lot of soil on the sidewalk Causing the floor to be dirty and obstructing the path in front of the building,105
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b1247280e96f86129d808bed766016f55e46e6a4.jpg,ถนนชำรุด,Damn road,8
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ef597ecf9f8a670cfe68d69f035100a7a2f03fcb.jpg,ขยะค้างถังเก็บไม่หมดทำให้ส่งกลิ่นเหม็นมาก,"The garbage is not all stored, making it very foul.",41
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5b0fc1186054d5832af2568b4c1f87db56d6d9cb.jpg,ร้านตัดผมบริเวณใกล้สะพานลอยคนข้ามถนนหน้าตลาดเทิดไท ถนนหลวงแพ่ง แขวงขุมทอง เขตลาดกระบัง กทม. มักให้ลูกค้าจอดรถจักรยานยนต์บนทางเท้าหน้าร้านอยู่เป็นประจำ กีดขวางทางเดินของผู้ใช้ทางเท้าบริเวณดังกล่าวเป็นอย่างมาก,"The barber near the overpass, people crossing the road in front of the market, Terd Thai, Luang Phet Road, Khumthong Subdistrict, Lat Krabang District, Bangkok, often allowing customers to park motorcycles on the sidewalk on a regular basis. Break the pathway of the sidewalk users very much.",207
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ec0322761357a03e015a1bef38a347219e32e7b6.jpg,สายไฟ สายการสื่อสานหล่นลงมากีดขวางทางเข้าออกสัญจร,The media wires fell to obstruct the entrance and exit.,49
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/18391a98c71d0585854865c1147f2495971b4c03.jpg,วาดสายไฟขวางทางฟุตบาทค่ะ ต้องลงไปเดินบนถนน,Draw a wire in the footpath. Have to go down to walk on the road,42
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3f38ee24afad49a35bcbb654338a26638880f259.jpg,ถนนพัง,Break road,6
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8a94114866cf804f184326eff09e0ad2b1cfc2b8.jpg,ตามเรื่องอนุญาตให้สร้างตึกสูงในซอยสมเด็จเจ้าพระยา 17 ผิดกฏกระทรวงฉบับที่33 ปีพ.ศ.2535,"According to the permission to build a tall building in Soi Somdet Chaopraya 17, illegal, Ministry of Education No. 33, 1992",85
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/901e2e2f240eaa281a286816b0cc66f240baa013.jpg,ยังพบเห็นรถเข็นกีดขวางจราจรอยู่,Still saw a wheelchair in the traffic barrier,31
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/faba46a2be64e26e9b0ffb39a0c7a25ff9b72426.jpg,มีคนนำขยะมาทิ้งเป็นกองใหญ่ ใกล้บ้านเลขที่ 9/112 และใกล้ร้าน Red Sunday มบ. ชัชฎาวิลลา ซอย 3 ก่อนถึงซอย 3 แยก 1  อยากให้ช่วยกำจัดขยะตรงจุดนี้ด้วย เพราะสกปรกมาก เป็นแหล่งเชื้อโรค,"Someone brought the garbage into a large pile. Near the house number 9/112 and near the Red Sunday shop, Chatchada Villa, Soi 3, before reaching Soi 3, intersection 1, would like to help get rid of garbage at this point as well. Because it's very dirty Is a source of germs",176
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/095af7fd5ddfb0de21540759f2405d50c0711ace.jpg,ฝาปิดท่อบนทางเท้าทำงานไม่เรียบร้อย,The pipe cover on the sidewalk is not neat.,34
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6a4be8c43d93a64a180ee68c199ed412bd15f195.jpg,ฝายขวางทางน้ำคลองตาสอน โปรดรีบเอาออกด่วนค่ะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,The weir blocked the waterway. Please hurry to remove it. Akkot level height The flood has been less than 1 week.,95
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/df478210c09d508a39b0224a598bf15204e8e699.jpg,เดือดร้อนจากควันไฟ ใส้กรอกอีสาน เป็นภูมิแพ้,"In trouble from the smoke, filling in the northeast is allergic.",43
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3a3f8fb8d707fbb5ea07eefe393ab246a3226652.jpg,ถนนขุมทองลำต้อยติ่งเป็นหลุมเป็นบ่อ,"Kum Thong Road, Lam Phoi Ting is a bumpy hole.",34
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6c910697ff936cf66d21c92959aad6ffee20f021.jpg,ตัดต้นไม้ที่พันสายไฟ,Cut the tree wrapped in wires.,20
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/92425762d9c77b3285329084a622e92a7db0361a.jpg,ถนนเป็นหลุม ชาวบ้านช่วยกันเอาหินมาใส่เพื่อป้องกันการเกิดอุบัติเหตุ,The road is a hole. Villagers help each other to put stones to prevent accidents.,66
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3985299f4783bb66175ade673e44592b2cd63024.jpg,ต้นไม้ขนาดใหญ่ทับสายไฟ  กลัวสายไฟขาด อันตรายมาก,Large trees over the wires are afraid of the wires are very dangerous.,47
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e798a011fd7707e074b69809837a634f65ce4c2f.jpg,แจ้งไปทางเขตหลายรอบแล้วยังไม่ได้รับการแก้ไขแบบจริงจัง,Notifying the area several times and has not been seriously corrected.,53
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9a5b9101ed7e223d0cb2135f54d5ffa9d71d4dab.jpg,มีแมวหลุดมาขี้ตามหลังคาบ้านคนอื่น,There are cats coming out of the roof of other people's houses.,33
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2e61a9a18a21789385c38a38236959a78a722ade.jpg,ขายของบริเวณทางเท้า,Sell ​​on the sidewalk,19
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/197b104effc4886f050935de45da2d975e7488fe.jpg,ทางเท้าชำรุด,Damaged sidewalk,12
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4cdb6141e12ade674e0b0855b6400316541ec070.jpg,ถนนเป็นหลุมขรุขระน้ำท่วมขัง,The road is a rough hole.,27
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/785429cee7a3757e68c74a5f25d67ce607279c1b.jpg,ขายของบนทางเดิน อยู่ใกล้เขตพระนครมาก ทำไมถึงขายได้ ต้องจ่ายเท่าไหร่ถึงทำได้?จ่ายให้ใครบ้าง?ผอ. เขตขับรถผ่านเข้าออก เห็นบ้างมั้ย?   ทั้งรถเข็น ทั้งร่ม ทั้งปีกผ้าใบกันแดด เดินลำบากมาก,Selling items on the path Very near to Phra Nakhon Why can it be sold? How much do you have to pay? Who can you pay? The driving area passed in and out. Do you see? Both the wheelchair and umbrellas and canvas wings. The sun is very difficult to walk.,183
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0d2afdc73e5ffc9590a43d9dadcb46ae18ee2045.jpg,คอสะพานชัน ทำให้รถเก๋งติด และทำให้มอไซค์เกิดอุบัติเหตุบ่อยครับ,The neck of the bridge caused the sedan to stick. And causing the motorcycle to have frequent accidents,62
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b00a924fe18c762fbb58fcd6877e46ea3e3266d4.jpg,ถนนเป็นหลุมมีน้ำขังตอนฝนตกครับ,The road is a hole with water in the rain.,30
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/776f34cd1988fd61f3d7351e52a6a42d19021cb7.jpg,จอดรถบนทางเท้า,Park the car on the sidewalk,14
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/65badff44ea532121dd06388b629096168b80ba1.jpg,จอดรถบนทางเท้า,Park the car on the sidewalk,14
